DATE,City,Temperature_C,Humidity_pct,Wind_Speed_ms,Rainfall_3day,Rainfall_7day,Rainfall_14day,Rainfall_cumsum7,Month,Is_Monsoon,Flood,Flash_Flood
2023-05-19,Kuching,27.77,86.9,0.8,1.0866666666666784,3.7357142857142813,5.334285714285714,26.14999999999997,5,0,0,0
2023-05-20,Kuching,27.42,86.43,0.81,2.4366666666666785,1.9042857142857101,4.816428571428571,13.329999999999972,5,0,0,0
2023-05-21,Kuching,28.61,80.6,0.55,2.9333333333333447,1.8214285714285674,4.041428571428571,12.749999999999972,5,0,0,0
2023-05-22,Kuching,28.05,85.19,0.55,3.1800000000000117,2.0585714285714247,3.802857142857143,14.409999999999972,5,0,0,0
2023-05-23,Kuching,27.71,86.68,0.55,6.970000000000012,4.1214285714285674,4.232857142857143,28.849999999999973,5,0,0,0
2023-05-24,Kuching,27.26,88.42,1.01,8.260000000000012,4.859999999999995,4.601428571428571,34.01999999999997,5,0,0,0
2023-05-25,Kuching,28.07,85.02,0.76,7.846666666666678,5.038571428571425,4.673571428571429,35.269999999999975,5,0,0,0
2023-05-26,Kuching,28.0,85.67,0.64,5.990000000000012,6.222857142857138,4.979285714285715,43.55999999999997,5,0,0,0
2023-05-27,Kuching,28.44,85.03,0.63,10.633333333333345,8.37285714285714,5.138571428571429,58.60999999999997,5,0,0,0
2023-05-28,Kuching,28.28,85.38,0.49,15.36666666666668,10.367142857142852,6.094285714285713,72.56999999999996,5,0,0,0
2023-05-29,Kuching,28.44,84.94,0.72,16.01666666666668,11.724285714285712,6.8914285714285715,82.06999999999998,5,0,0,0
2023-05-30,Kuching,28.52,83.26,0.48,11.790000000000013,10.438571428571423,7.28,73.06999999999996,5,0,0,0
2023-05-31,Kuching,28.17,85.32,0.7,7.810000000000013,10.17428571428571,7.517142857142857,71.21999999999997,5,0,0,0
2023-06-01,Kuching,27.95,86.48,0.79,6.4900000000000135,11.142857142857139,8.090714285714286,77.99999999999997,6,0,0,0
2023-06-02,Kuching,28.18,86.4,0.68,5.0366666666666795,10.029999999999996,8.126428571428571,70.20999999999997,6,0,0,0
2023-06-03,Kuching,28.5,83.14,0.39,4.250000000000013,7.438571428571424,7.905714285714287,52.06999999999997,6,0,0,0
2023-06-04,Kuching,27.92,84.83,0.53,4.11666666666668,6.321428571428568,8.344285714285714,44.24999999999997,6,0,0,0
2023-06-05,Kuching,27.74,81.89,0.58,3.9733333333333465,4.868571428571424,8.296428571428573,34.07999999999997,6,0,0,0
2023-06-06,Kuching,27.51,82.04,0.62,6.193333333333347,5.0399999999999965,7.739285714285714,35.27999999999997,6,0,0,0
2023-06-07,Kuching,27.68,84.4,0.65,11.710000000000013,7.992857142857139,9.083571428571428,55.949999999999974,6,0,0,0
2023-06-08,Kuching,28.04,80.5,0.54,16.260000000000016,9.055714285714282,10.099285714285715,63.38999999999997,6,0,0,0
2023-06-09,Kuching,27.46,84.85,0.83,18.47666666666668,10.799999999999995,10.415000000000001,75.59999999999997,6,0,0,0
2023-06-10,Kuching,28.05,81.86,0.76,11.106666666666678,10.931428571428567,9.185,76.51999999999997,6,0,0,0
2023-06-11,Kuching,28.39,81.41,0.6,6.900000000000012,10.248571428571424,8.285,71.73999999999997,6,0,0,0
2023-06-12,Kuching,27.05,89.26,0.89,3.050000000000012,10.40428571428571,7.636428571428572,72.82999999999997,6,0,0,0
2023-06-13,Kuching,28.03,81.4,0.68,2.6066666666666785,9.39428571428571,7.217142857142858,65.75999999999996,6,0,0,0
2023-06-14,Kuching,27.69,81.77,0.53,4.6233333333333455,7.211428571428567,7.602142857142858,50.47999999999997,6,0,0,0
2023-06-15,Kuching,26.87,85.36,0.82,4.493333333333346,5.361428571428567,7.208571428571429,37.529999999999966,6,0,0,0
2023-06-16,Kuching,27.38,84.44,0.82,6.270000000000013,4.1628571428571375,7.481428571428572,29.139999999999965,6,0,0,0
2023-06-17,Kuching,26.89,86.08,0.95,3.9333333333333456,4.137142857142853,7.534285714285715,28.95999999999997,6,0,0,0
2023-06-18,Kuching,28.06,75.11,0.4,3.583333333333345,3.9399999999999955,7.094285714285713,27.57999999999997,6,0,0,0
2023-06-19,Kuching,26.98,84.23,0.72,2.386666666666679,3.8785714285714237,7.1414285714285715,27.149999999999967,6,0,0,0
2023-06-20,Kuching,27.07,86.8,0.88,4.523333333333346,4.958571428571424,7.176428571428572,34.709999999999965,6,0,0,0
2023-06-21,Kuching,27.42,83.6,0.73,7.810000000000012,5.305714285714282,6.258571428571429,37.13999999999997,6,0,0,0
2023-06-22,Kuching,28.12,80.05,0.7,7.513333333333345,5.172857142857138,5.267142857142858,36.209999999999965,6,0,0,0
2023-06-23,Kuching,28.43,78.48,0.69,4.770000000000012,4.315714285714281,4.239285714285715,30.20999999999997,6,0,0,0
2023-06-24,Kuching,27.81,82.61,0.53,2.3800000000000123,4.639999999999995,4.388571428571429,32.47999999999997,6,0,0,0
2023-06-25,Kuching,28.32,79.98,0.4,3.913333333333346,5.31428571428571,4.627142857142857,37.19999999999997,6,0,0,0
2023-06-26,Kuching,28.06,82.8,0.75,6.240000000000013,5.967142857142853,4.922857142857143,41.76999999999997,6,0,0,0
2023-06-27,Kuching,27.67,83.71,0.68,5.0400000000000125,4.861428571428568,4.910000000000001,34.02999999999997,6,0,0,0
2023-06-28,Kuching,28.15,80.18,0.64,2.9266666666666796,3.221428571428567,4.263571428571429,22.54999999999997,6,0,0,0
2023-06-29,Kuching,28.26,81.9,0.72,3.3333333333333464,4.175714285714281,4.674285714285714,29.22999999999997,6,0,0,0
2023-06-30,Kuching,27.83,84.22,0.35,7.250000000000013,5.92428571428571,5.119999999999999,41.46999999999997,6,0,0,0
2023-07-01,Kuching,27.46,85.82,0.62,15.976666666666679,9.048571428571424,6.844285714285713,63.33999999999997,7,0,0,0
2023-07-02,Kuching,26.51,90.34,0.97,20.283333333333346,11.191428571428565,8.252857142857144,78.33999999999996,7,0,0,0
2023-07-03,Kuching,27.02,83.19,0.77,16.30666666666668,10.238571428571424,8.102857142857143,71.66999999999997,7,0,0,0
2023-07-04,Kuching,27.65,81.29,0.63,7.833333333333346,10.245714285714282,7.553571428571428,71.71999999999997,7,0,0,0
2023-07-05,Kuching,28.07,81.72,0.68,2.36666666666668,10.951428571428567,7.086428571428571,76.65999999999997,7,0,0,0
2023-07-06,Kuching,26.53,92.69,1.06,8.340000000000012,12.38428571428571,8.28,86.68999999999997,7,0,0,0
2023-07-07,Kuching,25.87,90.24,1.0,13.323333333333347,12.848571428571423,9.38642857142857,89.93999999999997,7,0,0,0
2023-07-08,Kuching,26.18,88.68,1.12,12.640000000000015,9.521428571428569,9.285,66.64999999999998,7,0,0,0
2023-07-09,Kuching,26.92,86.26,0.92,7.940000000000013,7.094285714285711,9.142857142857142,49.659999999999975,7,0,0,0
2023-07-10,Kuching,27.69,82.2,0.69,5.423333333333346,8.18428571428571,9.211428571428572,57.28999999999998,7,0,0,0
2023-07-11,Kuching,28.02,81.09,0.57,7.470000000000013,9.365714285714281,9.805714285714286,65.55999999999997,7,0,0,0
2023-07-12,Kuching,27.04,86.36,0.54,7.7033333333333465,9.381428571428568,10.166428571428572,65.66999999999997,7,0,0,0
2023-07-13,Kuching,27.7,81.91,0.61,5.360000000000014,6.907142857142853,9.645714285714286,48.34999999999997,7,0,0,0
2023-07-14,Kuching,27.63,83.97,0.82,2.950000000000013,4.9199999999999955,8.884285714285715,34.43999999999997,7,0,0,0
2023-07-15,Kuching,26.92,86.49,0.82,3.373333333333347,5.409999999999996,7.465714285714285,37.86999999999997,7,0,0,0
2023-07-16,Kuching,26.43,89.34,1.2,3.0466666666666797,4.809999999999996,5.952142857142857,33.66999999999997,7,0,0,0
2023-07-17,Kuching,27.57,86.42,1.13,2.62666666666668,3.7214285714285675,5.952857142857143,26.049999999999972,7,0,0,0
2023-07-18,Kuching,27.76,84.6,0.88,0.9566666666666798,2.6185714285714243,5.992142857142857,18.32999999999997,7,0,0,0
2023-07-19,Kuching,27.39,87.03,0.71,4.080000000000013,3.257142857142853,6.319285714285714,22.799999999999972,7,0,0,0
2023-07-20,Kuching,26.01,90.65,0.88,13.853333333333346,7.361428571428568,7.134285714285714,51.52999999999997,7,0,0,0
2023-07-21,Kuching,26.03,90.27,1.08,15.133333333333345,7.839999999999995,6.38,54.87999999999997,7,0,0,0
2023-07-22,Kuching,27.95,82.15,0.78,11.953333333333346,6.93428571428571,6.172142857142857,48.53999999999997,7,0,0,0
2023-07-23,Kuching,27.97,85.76,0.69,3.783333333333346,7.6771428571428535,6.243571428571428,53.739999999999974,7,0,0,0
2023-07-24,Kuching,27.64,87.89,0.73,4.150000000000013,8.492857142857138,6.107142857142857,59.449999999999974,7,0,0,0
2023-07-25,Kuching,27.19,88.72,1.06,4.2866666666666795,8.361428571428567,5.49,58.52999999999997,7,0,0,0
2023-07-26,Kuching,27.83,87.11,1.0,3.413333333333346,7.391428571428567,5.324285714285714,51.73999999999997,7,0,0,0
2023-07-27,Kuching,27.79,86.59,1.05,1.963333333333346,3.3971428571428532,5.3792857142857144,23.779999999999973,7,0,0,0
2023-07-28,Kuching,27.59,85.89,1.15,1.7566666666666795,2.628571428571424,5.234285714285713,18.39999999999997,7,0,0,0
2023-07-29,Kuching,27.08,85.82,1.15,0.7666666666666794,2.597142857142853,4.765714285714286,18.17999999999997,7,0,0,0
2023-07-30,Kuching,26.75,87.87,1.06,0.05333333333334606,1.7985714285714245,4.737857142857143,12.589999999999971,7,0,0,0
2023-07-31,Kuching,28.13,80.16,0.73,0.04333333333334607,0.8685714285714246,4.680714285714286,6.079999999999972,7,0,0,0
2023-08-01,Kuching,28.82,79.52,0.63,0.23666666666667938,0.8614285714285674,4.611428571428571,6.029999999999972,8,0,0,0
2023-08-02,Kuching,27.99,86.78,0.75,5.270000000000013,2.5942857142857103,4.992857142857142,18.15999999999997,8,0,0,0
2023-08-03,Kuching,27.5,85.34,0.78,8.920000000000014,3.8499999999999965,3.6235714285714287,26.949999999999974,8,0,0,0
2023-08-04,Kuching,28.18,85.88,0.73,9.64666666666668,4.242857142857139,3.435714285714286,29.699999999999974,8,0,0,0
2023-08-05,Kuching,28.61,81.86,0.72,5.480000000000012,4.614285714285711,3.605714285714286,32.299999999999976,8,0,0,0
2023-08-06,Kuching,27.23,88.02,0.47,11.013333333333344,8.547142857142854,5.172857142857143,59.82999999999997,8,0,0,0
2023-08-07,Kuching,27.64,83.24,0.58,16.310000000000013,11.21428571428571,6.041428571428571,78.49999999999997,8,0,0,0
2023-08-08,Kuching,28.04,80.5,0.74,16.920000000000012,11.764285714285709,6.312857142857142,82.34999999999997,8,0,0,0
2023-08-09,Kuching,28.55,77.2,0.63,9.560000000000011,10.385714285714283,6.489999999999999,72.69999999999997,8,0,0,0
2023-08-10,Kuching,28.21,82.98,0.8,5.516666666666679,9.75571428571428,6.8028571428571425,68.28999999999996,8,0,0,0
2023-08-11,Kuching,26.78,91.0,1.05,7.286666666666679,10.752857142857138,7.497857142857143,75.26999999999997,8,0,0,0
2023-08-12,Kuching,27.52,85.92,0.9,6.806666666666678,10.954285714285712,7.784285714285714,76.67999999999998,8,0,0,0
2023-08-13,Kuching,27.86,83.69,0.81,5.2066666666666785,7.267142857142853,7.9071428571428575,50.869999999999976,8,0,0,0
2023-08-14,Kuching,27.38,87.19,0.88,3.9066666666666783,5.437142857142853,8.325714285714286,38.059999999999974,8,0,0,0
2023-08-15,Kuching,26.74,89.58,0.97,4.6700000000000115,5.704285714285709,8.734285714285715,39.929999999999964,8,0,0,0
2023-08-16,Kuching,27.58,82.77,0.73,5.103333333333345,5.357142857142852,7.871428571428571,37.499999999999964,8,0,0,0
2023-08-17,Kuching,28.01,83.78,0.7,4.923333333333344,5.182857142857139,7.469285714285715,36.27999999999997,8,0,0,0
2023-08-18,Kuching,27.33,87.56,0.66,7.966666666666678,5.995714285714281,8.374285714285715,41.96999999999997,8,0,0,0
2023-08-19,Kuching,27.6,81.04,0.67,8.363333333333344,6.02428571428571,8.489285714285714,42.169999999999966,8,0,0,0
2023-08-20,Kuching,28.0,84.86,0.75,8.476666666666677,6.584285714285711,6.925714285714285,46.089999999999975,8,0,0,0
2023-08-21,Kuching,27.19,89.59,0.77,7.806666666666679,7.667142857142854,6.552142857142856,53.66999999999997,8,0,0,0
2023-08-22,Kuching,27.03,90.36,0.91,10.79666666666668,8.649999999999995,7.177142857142857,60.54999999999997,8,0,0,0
2023-08-23,Kuching,27.58,83.88,0.79,12.476666666666679,9.744285714285711,7.550714285714285,68.20999999999998,8,0,0,0
2023-08-24,Kuching,27.95,80.31,0.66,9.646666666666677,9.691428571428569,7.437142857142858,67.83999999999997,8,0,0,0
2023-08-25,Kuching,27.15,85.29,0.7,7.8333333333333455,8.59285714285714,7.2942857142857145,60.14999999999998,8,0,0,0
2023-08-26,Kuching,27.32,79.77,0.63,4.593333333333345,8.128571428571425,7.076428571428572,56.89999999999998,8,0,0,0
2023-08-27,Kuching,27.5,84.04,0.75,9.46000000000001,10.112857142857138,8.348571428571429,70.78999999999996,8,0,0,0
2023-08-28,Kuching,27.51,86.01,0.99,8.606666666666678,8.935714285714282,8.301428571428572,62.54999999999997,8,0,0,0
2023-08-29,Kuching,28.03,85.91,0.92,8.553333333333343,7.167142857142852,7.908571428571428,50.169999999999966,8,0,0,0
2023-08-30,Kuching,28.25,84.46,0.7,2.5066666666666775,5.839999999999996,7.792142857142857,40.879999999999974,8,0,0,0
2023-08-31,Kuching,28.37,85.32,0.7,1.0666666666666773,5.2585714285714245,7.4750000000000005,36.809999999999974,8,0,0,0
2023-09-01,Kuching,28.18,86.0,0.88,6.526666666666678,6.607142857142853,7.6000000000000005,46.24999999999997,9,0,0,0
2023-09-02,Kuching,28.4,85.38,0.86,8.84000000000001,7.659999999999997,7.894285714285715,53.619999999999976,9,0,0,0
2023-09-03,Kuching,27.8,86.54,1.04,8.74000000000001,4.949999999999997,7.531428571428572,34.64999999999998,9,0,0,0
2023-09-04,Kuching,28.3,84.06,1.02,3.1100000000000105,4.251428571428567,6.593571428571428,29.759999999999973,9,0,0,0
2023-09-05,Kuching,28.17,83.67,0.77,2.7466666666666772,5.171428571428568,6.1692857142857145,36.199999999999974,9,0,0,0
2023-09-06,Kuching,26.75,89.68,0.77,6.5066666666666775,6.664285714285711,6.252142857142857,46.64999999999998,9,0,0,0
2023-09-07,Kuching,27.11,82.88,0.57,8.133333333333344,7.279999999999996,6.269285714285714,50.95999999999997,9,0,0,0
2023-09-08,Kuching,28.28,79.67,0.6,6.716666666666678,5.252857142857139,5.930000000000001,36.769999999999975,9,0,0,0
2023-09-09,Kuching,28.03,81.83,0.57,4.276666666666677,4.708571428571425,6.184285714285714,32.95999999999997,9,0,0,0
2023-09-10,Kuching,27.31,88.08,0.76,6.186666666666677,6.1857142857142815,5.567857142857143,43.29999999999997,9,0,0,0
2023-09-11,Kuching,26.55,87.8,0.74,8.693333333333344,7.645714285714282,5.948571428571428,53.519999999999975,9,0,0,0
2023-09-12,Kuching,26.95,87.02,1.03,8.186666666666676,7.0399999999999965,6.105714285714286,49.27999999999997,9,0,0,0
2023-09-13,Kuching,27.59,81.36,0.79,5.6733333333333436,5.828571428571425,6.246428571428572,40.799999999999976,9,0,0,0
2023-09-14,Kuching,27.22,85.6,0.89,5.026666666666677,6.31428571428571,6.797142857142857,44.19999999999997,9,0,0,0
2023-09-15,Kuching,28.08,81.58,0.9,5.196666666666678,6.388571428571424,5.820714285714287,44.71999999999997,9,0,0,0
2023-09-16,Kuching,27.78,83.83,0.88,5.203333333333344,6.2257142857142815,5.467142857142856,43.57999999999997,9,0,0,0
2023-09-17,Kuching,28.09,81.3,0.72,3.4600000000000115,5.145714285714282,5.6657142857142855,36.019999999999975,9,0,0,0
2023-09-18,Kuching,27.25,82.43,0.51,18.193333333333346,10.459999999999996,9.052857142857144,73.21999999999997,9,0,0,0
2023-09-19,Kuching,27.66,80.55,0.86,17.75000000000001,10.32428571428571,8.682142857142857,72.26999999999997,9,0,0,0
2023-09-20,Kuching,28.03,83.07,0.71,17.21666666666668,10.09285714285714,7.9607142857142845,70.64999999999998,9,0,0,0
2023-09-21,Kuching,27.4,88.99,0.88,5.200000000000013,10.534285714285712,8.424285714285714,73.73999999999998,9,0,0,0
2023-09-22,Kuching,26.99,87.03,0.81,12.14666666666668,13.302857142857139,9.845714285714285,93.11999999999998,9,0,0,0
2023-09-23,Kuching,27.75,81.88,0.68,11.663333333333346,12.86142857142857,9.543571428571429,90.02999999999999,9,0,0,0
2023-09-24,Kuching,27.96,81.9,0.83,7.8333333333333455,12.408571428571426,8.777142857142858,86.85999999999999,9,0,0,0
2023-09-25,Kuching,28.02,82.6,0.92,0.5066666666666774,5.722857142857139,8.09142857142857,40.059999999999974,9,0,0,0
2023-09-26,Kuching,28.34,81.88,0.72,0.8900000000000107,5.635714285714282,7.9799999999999995,39.449999999999974,9,0,0,0
2023-09-27,Kuching,28.18,84.34,1.02,1.6300000000000108,5.728571428571425,7.910714285714286,40.09999999999997,9,0,0,0
2023-09-28,Kuching,27.9,87.73,0.77,4.8366666666666775,5.567142857142853,8.050714285714285,38.96999999999997,9,0,0,0
2023-09-29,Kuching,27.1,87.95,0.68,9.230000000000011,4.385714285714282,8.844285714285714,30.699999999999974,9,0,0,0
2023-09-30,Kuching,27.43,83.64,0.71,13.363333333333344,6.457142857142854,9.659285714285714,45.199999999999974,9,0,0,0
2023-10-01,Kuching,27.26,82.12,0.66,12.163333333333343,7.422857142857139,9.915714285714285,51.95999999999997,10,0,0,0
2023-10-02,Kuching,28.14,76.08,0.6,7.473333333333343,7.3714285714285674,6.547142857142857,51.59999999999997,10,0,0,0
2023-10-03,Kuching,28.2,83.68,0.7,4.493333333333344,8.001428571428567,6.818571428571429,56.00999999999997,10,0,0,0
2023-10-04,Kuching,28.4,84.68,0.73,3.4866666666666775,8.218571428571424,6.97357142857143,57.52999999999997,10,0,0,0
2023-10-05,Kuching,28.67,81.59,0.4,4.93000000000001,7.4114285714285675,6.489285714285715,51.879999999999974,10,0,0,0
2023-10-06,Kuching,28.95,79.13,0.59,4.033333333333344,5.7742857142857105,5.08,40.41999999999997,10,0,0,0
2023-10-07,Kuching,27.66,90.73,0.81,4.556666666666678,4.44428571428571,5.450714285714286,31.10999999999997,10,0,0,0
2023-10-08,Kuching,27.78,83.96,0.84,5.776666666666678,4.67428571428571,6.048571428571429,32.71999999999997,10,0,0,0
2023-10-09,Kuching,27.91,81.99,0.86,10.633333333333345,7.1285714285714255,7.25,49.89999999999998,10,0,0,0
2023-10-10,Kuching,28.36,79.11,0.55,12.956666666666678,8.071428571428568,8.036428571428571,56.49999999999997,10,0,0,0
2023-10-11,Kuching,28.2,83.85,0.64,14.360000000000012,9.334285714285711,8.776428571428571,65.33999999999997,10,0,0,0
2023-10-12,Kuching,28.1,86.46,0.8,13.703333333333346,10.888571428571424,9.15,76.21999999999997,10,0,0,0
